locus_tag	ftype	length_bp	gene	EC_number	COG	product
JJECMPOM_01491	CDS	2034	gyrB_2	5.6.2.2	COG0187	DNA gyrase subunit B
JJECMPOM_01492	CDS	2787	gyrA_2	5.6.2.2	COG0188	DNA gyrase subunit A
JJECMPOM_01493	CDS	399				putative protein
JJECMPOM_01494	tRNA	75				tRNA-Ile(gat)
JJECMPOM_01495	CDS	138				hypothetical protein
JJECMPOM_01496	tRNA	74				tRNA-Ala(tgc)
JJECMPOM_01497	CDS	201				hypothetical protein
JJECMPOM_01498	CDS	729				hypothetical protein
JJECMPOM_01499	CDS	2439	mtgA	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
JJECMPOM_01500	CDS	459	rplI		COG0359	50S ribosomal protein L9
JJECMPOM_01501	CDS	243	rpsR2		COG0238	30S ribosomal protein S18 2
JJECMPOM_01502	CDS	585				Single-stranded DNA-binding protein
JJECMPOM_01503	CDS	291	rpsF		COG0360	30S ribosomal protein S6
JJECMPOM_01504	CDS	501				hypothetical protein
JJECMPOM_01505	CDS	1233	yeeO		COG0534	putative FMN/FAD exporter YeeO
JJECMPOM_01506	CDS	1347	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
JJECMPOM_01507	CDS	717				hypothetical protein
JJECMPOM_01508	CDS	774	nfsA	1.-.-.-	COG0778	Oxygen-insensitive NADPH nitroreductase
JJECMPOM_01509	CDS	888	btuD_10	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JJECMPOM_01510	CDS	1347				hypothetical protein
JJECMPOM_01511	CDS	258				hypothetical protein
JJECMPOM_01512	CDS	249				hypothetical protein
JJECMPOM_01513	CDS	459				hypothetical protein
JJECMPOM_01514	CDS	747	glnQ_2			Glutamine transport ATP-binding protein GlnQ
JJECMPOM_01515	CDS	885				hypothetical protein
JJECMPOM_01516	CDS	873	fliY		COG0834	L-cystine-binding protein FliY
JJECMPOM_01517	CDS	5790				hypothetical protein
JJECMPOM_01518	CDS	1197				hypothetical protein
JJECMPOM_01519	CDS	2949	yloB	7.2.2.10	COG0474	Calcium-transporting ATPase
JJECMPOM_01520	CDS	522				hypothetical protein
JJECMPOM_01521	CDS	1392	dadD	3.5.4.31		5'-deoxyadenosine deaminase
JJECMPOM_01522	CDS	1821	ahcY	3.3.1.1		S-inosyl-L-homocysteine hydrolase
JJECMPOM_01523	CDS	933	ybjI	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI
JJECMPOM_01524	CDS	837				hypothetical protein
JJECMPOM_01525	CDS	522	cypB	5.2.1.8		Peptidyl-prolyl cis-trans isomerase B
JJECMPOM_01526	CDS	750	glpG	3.4.21.105		Rhomboid protease GlpG
JJECMPOM_01527	CDS	264	crgA			Cell division protein CrgA
JJECMPOM_01528	CDS	849				hypothetical protein
JJECMPOM_01529	CDS	771	srtE1	3.4.22.70	COG3764	Sortase SrtE1
JJECMPOM_01530	CDS	153				hypothetical protein
JJECMPOM_01531	CDS	2019	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
JJECMPOM_01532	CDS	1893	pknD_4	2.7.11.1		Serine/threonine-protein kinase PknD
JJECMPOM_01533	CDS	1458	pbpA		COG0768	Penicillin-binding protein A
JJECMPOM_01534	CDS	1419	rodA		COG0772	putative FtsW-like protein
JJECMPOM_01535	CDS	1314	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
JJECMPOM_01536	CDS	483	fhaB		COG1716	FHA domain-containing protein FhaB
JJECMPOM_01537	CDS	711				hypothetical protein
JJECMPOM_01538	CDS	3108	btuD_11	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JJECMPOM_01539	CDS	1536				hypothetical protein
JJECMPOM_01540	CDS	318				hypothetical protein
JJECMPOM_01541	CDS	1245	nanK	2.7.1.60		N-acetylmannosamine kinase
JJECMPOM_01542	CDS	1176	xylA	5.3.1.5		Xylose isomerase
JJECMPOM_01543	CDS	1407	xylB_2	2.7.1.17	COG1070	Xylulose kinase
JJECMPOM_01544	CDS	1221	yihS_2	5.3.1.31	COG2942	Sulfoquinovose isomerase
JJECMPOM_01545	CDS	852	glpR_1		COG1349	Glycerol-3-phosphate regulon repressor
JJECMPOM_01546	CDS	1302	msmE_3		COG1653	Multiple sugar-binding protein
JJECMPOM_01547	CDS	990				hypothetical protein
JJECMPOM_01548	CDS	846	ycjP		COG0395	Inner membrane ABC transporter permease protein YcjP
JJECMPOM_01549	CDS	861	fba_1	4.1.2.13		Fructose-bisphosphate aldolase
JJECMPOM_01550	CDS	1269				hypothetical protein
JJECMPOM_01551	CDS	759				hypothetical protein
JJECMPOM_01552	CDS	90				hypothetical protein
JJECMPOM_01553	CDS	312			COG2963	Insertion element IS6110 uncharacterized 12.0 kDa protein
JJECMPOM_01554	CDS	921				IS3 family transposase IS3501
JJECMPOM_01555	CDS	2526				hypothetical protein
	repeat_region	1310				
JJECMPOM_01556	CDS	177				hypothetical protein
JJECMPOM_01557	CDS	177				hypothetical protein
JJECMPOM_01558	CDS	390				hypothetical protein
JJECMPOM_01559	CDS	264				hypothetical protein
JJECMPOM_01560	CDS	129				hypothetical protein
	repeat_region	568				
JJECMPOM_01561	CDS	261				hypothetical protein
JJECMPOM_01562	CDS	159				hypothetical protein
JJECMPOM_01563	CDS	177				hypothetical protein
	repeat_region	1861				
JJECMPOM_01564	CDS	627				hypothetical protein
JJECMPOM_01565	CDS	357				hypothetical protein
JJECMPOM_01566	CDS	1056				hypothetical protein
JJECMPOM_01567	CDS	1692		5.4.2.8	COG1109	putative phosphomannomutase
JJECMPOM_01568	CDS	831	punA_2	2.4.2.1		Purine nucleoside phosphorylase
JJECMPOM_01569	CDS	1107	dapE	3.5.1.18	COG0624	Putative succinyl-diaminopimelate desuccinylase DapE
JJECMPOM_01570	CDS	750				hypothetical protein
JJECMPOM_01571	CDS	165				hypothetical protein
JJECMPOM_01572	CDS	378				hypothetical protein
JJECMPOM_01573	CDS	630		2.1.1.-	COG4122	Putative O-methyltransferase
JJECMPOM_01574	CDS	1125	mrp		COG0489	Iron-sulfur cluster carrier protein
JJECMPOM_01575	CDS	612				hypothetical protein
JJECMPOM_01576	CDS	1305				hypothetical protein
JJECMPOM_01577	CDS	696				hypothetical protein
JJECMPOM_01578	CDS	6129				hypothetical protein
JJECMPOM_01579	CDS	1566	pepPI	3.4.11.9		Xaa-Pro aminopeptidase 1
JJECMPOM_01580	CDS	843		3.1.3.97	COG0613	3',5'-nucleoside bisphosphate phosphatase
JJECMPOM_01581	CDS	633				hypothetical protein
JJECMPOM_01582	CDS	426				hypothetical protein
JJECMPOM_01583	CDS	369				hypothetical protein
JJECMPOM_01584	CDS	696	ytrB		COG1131	ABC transporter ATP-binding protein YtrB
JJECMPOM_01585	CDS	840				hypothetical protein
JJECMPOM_01586	CDS	207				hypothetical protein
JJECMPOM_01587	CDS	1029	bcrA_2			Bacitracin transport ATP-binding protein BcrA
JJECMPOM_01588	CDS	762				hypothetical protein
JJECMPOM_01589	CDS	849				hypothetical protein
JJECMPOM_01590	CDS	1524				hypothetical protein
JJECMPOM_01591	CDS	681	lnrK_2		COG2197	Transcriptional regulatory protein LnrK
JJECMPOM_01592	CDS	1980	macB_2	3.6.3.-		Macrolide export ATP-binding/permease protein MacB
JJECMPOM_01593	CDS	1227				hypothetical protein
JJECMPOM_01594	CDS	1083				hypothetical protein
JJECMPOM_01595	CDS	687	lnrK_3		COG2197	Transcriptional regulatory protein LnrK
JJECMPOM_01596	CDS	1134				hypothetical protein
JJECMPOM_01597	CDS	1053				hypothetical protein
JJECMPOM_01598	CDS	1899	cshA	3.6.4.13		DEAD-box ATP-dependent RNA helicase CshA
JJECMPOM_01599	CDS	627				hypothetical protein
JJECMPOM_01600	CDS	222				hypothetical protein
JJECMPOM_01601	CDS	3312				hypothetical protein
JJECMPOM_01602	CDS	3501	rep_2	3.6.4.12		ATP-dependent DNA helicase Rep
JJECMPOM_01603	CDS	1134				hypothetical protein
JJECMPOM_01604	CDS	1206				hypothetical protein
JJECMPOM_01605	CDS	861				hypothetical protein
JJECMPOM_01606	CDS	1053				hypothetical protein
JJECMPOM_01607	CDS	207				hypothetical protein
JJECMPOM_01608	CDS	396				hypothetical protein
JJECMPOM_01609	CDS	471				hypothetical protein
JJECMPOM_01610	CDS	522				hypothetical protein
JJECMPOM_01611	CDS	1365	gdh	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
JJECMPOM_01612	CDS	3474	btuD_12	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JJECMPOM_01613	CDS	1116	prfB		COG1186	Peptide chain release factor 2
JJECMPOM_01614	CDS	1005				hypothetical protein
JJECMPOM_01615	CDS	690	ftsE		COG2884	Cell division ATP-binding protein FtsE
JJECMPOM_01616	CDS	915	ftsX		COG2177	Cell division protein FtsX
JJECMPOM_01617	CDS	1329	smc_5			Chromosome partition protein Smc
JJECMPOM_01618	CDS	528	smpB		COG0691	SsrA-binding protein
JJECMPOM_01619	CDS	258				hypothetical protein
JJECMPOM_01620	CDS	216				hypothetical protein
JJECMPOM_01621	CDS	1818	dipZ_1		COG0785	Protein DipZ
JJECMPOM_01622	CDS	564	sigK		COG1595	ECF RNA polymerase sigma factor SigK
JJECMPOM_01623	CDS	1083				hypothetical protein
JJECMPOM_01624	CDS	1860	dipZ_2		COG0785	Protein DipZ
JJECMPOM_01625	tmRNA	375	ssrA			transfer-messenger RNA, SsrA
JJECMPOM_01626	CDS	267				hypothetical protein
JJECMPOM_01627	CDS	1218	hipA_2	2.7.11.1	COG3550	Serine/threonine-protein kinase toxin HipA
JJECMPOM_01628	CDS	687				hypothetical protein
JJECMPOM_01629	CDS	1008				hypothetical protein
JJECMPOM_01630	CDS	282				hypothetical protein
JJECMPOM_01631	CDS	213				hypothetical protein
JJECMPOM_01632	CDS	987	mccF_2			Microcin C7 self-immunity protein MccF
JJECMPOM_01633	CDS	354				hypothetical protein
JJECMPOM_01634	CDS	747				hypothetical protein
JJECMPOM_01635	CDS	1194	chvE		COG4213	Multiple sugar-binding periplasmic receptor ChvE
JJECMPOM_01636	CDS	1548	xylG	7.5.2.10	COG1129	Xylose import ATP-binding protein XylG
JJECMPOM_01637	CDS	1179	xylH		COG4214	Xylose transport system permease protein XylH
JJECMPOM_01638	CDS	1098	lacI_3		COG1609	Lactose operon repressor
JJECMPOM_01639	CDS	711	ulaF	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase UlaF
JJECMPOM_01640	CDS	1509	araA	5.3.1.4		L-arabinose isomerase
JJECMPOM_01641	CDS	282	hup		COG0776	DNA-binding protein HB1
JJECMPOM_01642	CDS	774	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
JJECMPOM_01643	CDS	333				hypothetical protein
JJECMPOM_01644	CDS	1818				hypothetical protein
JJECMPOM_01645	CDS	1344	pncB1	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB1
JJECMPOM_01646	CDS	294	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
JJECMPOM_01647	CDS	567				hypothetical protein
JJECMPOM_01648	CDS	828	murI	5.1.1.3	COG0796	Glutamate racemase
JJECMPOM_01649	CDS	825			COG1234	putative protein
JJECMPOM_01650	CDS	924	oxyR			Hydrogen peroxide-inducible genes activator
JJECMPOM_01651	CDS	291				hypothetical protein
JJECMPOM_01652	CDS	1803				hypothetical protein
JJECMPOM_01653	CDS	936				hypothetical protein
JJECMPOM_01654	CDS	564				hypothetical protein
JJECMPOM_01655	CDS	732	tcrX_2		COG0745	putative transcriptional regulatory protein TcrX
JJECMPOM_01656	CDS	1542	tcrY	2.7.13.3		putative sensor histidine kinase TcrY
JJECMPOM_01657	CDS	702				hypothetical protein
JJECMPOM_01658	CDS	642				hypothetical protein
JJECMPOM_01659	CDS	645				hypothetical protein
JJECMPOM_01660	CDS	645				hypothetical protein
JJECMPOM_01661	CDS	4383				hypothetical protein
JJECMPOM_01662	CDS	612		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
JJECMPOM_01663	CDS	774	rph	2.7.7.56	COG0689	Ribonuclease PH
JJECMPOM_01664	CDS	1152	nudC	3.6.1.22		NADH pyrophosphatase
JJECMPOM_01665	CDS	2052	uvrD2	3.6.4.12	COG0210	ATP-dependent DNA helicase UvrD2
JJECMPOM_01666	CDS	975				hypothetical protein
JJECMPOM_01667	CDS	1536				hypothetical protein
JJECMPOM_01668	CDS	1131	ylbL		COG3480	putative protein YlbL
JJECMPOM_01669	CDS	546				hypothetical protein
JJECMPOM_01670	CDS	3066				hypothetical protein
JJECMPOM_01671	tRNA	75				tRNA-Met(cat)
JJECMPOM_01672	CDS	756				hypothetical protein
JJECMPOM_01673	CDS	450				hypothetical protein
JJECMPOM_01674	CDS	348				hypothetical protein
JJECMPOM_01675	CDS	786	COQ3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
JJECMPOM_01676	CDS	1527	smc_6			Chromosome partition protein Smc
JJECMPOM_01677	CDS	531	folA	1.5.1.3	COG0262	Dihydrofolate reductase
JJECMPOM_01678	CDS	804	thyA	2.1.1.45	COG0207	Thymidylate synthase
JJECMPOM_01679	CDS	411			COG1765	putative protein
JJECMPOM_01680	CDS	489				putative protein
JJECMPOM_01681	CDS	1461	pdtaS	2.7.13.3	COG3920	putative sensor histidine kinase pdtaS
JJECMPOM_01682	CDS	249	whiB1			Transcriptional regulator WhiB1
JJECMPOM_01683	CDS	3513				hypothetical protein
JJECMPOM_01684	CDS	2463	ligA	6.5.1.2		DNA ligase
JJECMPOM_01685	CDS	1269	clsA	2.7.8.-	COG1502	Major cardiolipin synthase ClsA
JJECMPOM_01686	CDS	336	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
JJECMPOM_01687	CDS	1503	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
JJECMPOM_01688	CDS	1497	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
JJECMPOM_01689	CDS	312				hypothetical protein
JJECMPOM_01690	CDS	228				hypothetical protein
JJECMPOM_01691	CDS	228				hypothetical protein
JJECMPOM_01692	CDS	177				hypothetical protein
JJECMPOM_01693	CDS	1263	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
JJECMPOM_01694	CDS	1458	argH	4.3.2.1	COG0165	Argininosuccinate lyase
JJECMPOM_01695	CDS	1527				hypothetical protein
JJECMPOM_01696	CDS	1251	argG	6.3.4.5	COG0137	Argininosuccinate synthase
JJECMPOM_01697	CDS	501	argR		COG1438	Arginine repressor
JJECMPOM_01698	CDS	498				hypothetical protein
JJECMPOM_01699	CDS	2640	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
JJECMPOM_01700	CDS	1086	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
JJECMPOM_01701	CDS	891	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
JJECMPOM_01702	CDS	888	map_2	3.4.11.18	COG0024	Methionine aminopeptidase 2
JJECMPOM_01703	CDS	915	menA_2	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
JJECMPOM_01704	CDS	753				hypothetical protein
JJECMPOM_01705	CDS	1716	carA2	1.3.99.29	COG1233	zeta-carotene-forming phytoene desaturase
JJECMPOM_01706	CDS	900	crtB	2.5.1.32	COG1562	15-cis-phytoene synthase
JJECMPOM_01707	CDS	1068		2.5.1.10	COG0142	(2E,6E)-farnesyl diphosphate synthase
JJECMPOM_01708	CDS	639	idi	5.3.3.2	COG1443	Isopentenyl-diphosphate Delta-isomerase
JJECMPOM_01709	CDS	756	ppgK	2.7.1.63	COG1940	Polyphosphate glucokinase
JJECMPOM_01710	CDS	825				hypothetical protein
JJECMPOM_01711	CDS	729				hypothetical protein
JJECMPOM_01712	CDS	879			COG0327	GTP cyclohydrolase 1 type 2 
JJECMPOM_01713	CDS	1785	mdtD			Putative multidrug resistance protein MdtD
JJECMPOM_01714	CDS	549				hypothetical protein
JJECMPOM_01715	CDS	705	lipB	2.3.1.181		Octanoyltransferase
JJECMPOM_01716	CDS	1035	lipA	2.8.1.8	COG0320	Lipoyl synthase
JJECMPOM_01717	CDS	1683	lcfB	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
JJECMPOM_01718	CDS	408				hypothetical protein
JJECMPOM_01719	CDS	1119				hypothetical protein
JJECMPOM_01720	CDS	936				hypothetical protein
JJECMPOM_01721	CDS	1455	ndh	1.6.99.3	COG1252	NADH dehydrogenase
JJECMPOM_01722	CDS	684				hypothetical protein
JJECMPOM_01723	CDS	834				hypothetical protein
JJECMPOM_01724	CDS	453				hypothetical protein
JJECMPOM_01725	CDS	837				hypothetical protein
JJECMPOM_01726	CDS	804	tipA			HTH-type transcriptional activator TipA
JJECMPOM_01727	CDS	792				hypothetical protein
JJECMPOM_01728	CDS	477				hypothetical protein
JJECMPOM_01729	CDS	342				hypothetical protein
JJECMPOM_01730	CDS	753				hypothetical protein
JJECMPOM_01731	CDS	354				hypothetical protein
JJECMPOM_01732	CDS	396				hypothetical protein
JJECMPOM_01733	tRNA	77				tRNA-Val(tac)
JJECMPOM_01734	CDS	591				hypothetical protein
JJECMPOM_01735	CDS	393				putative protein
JJECMPOM_01736	CDS	2739	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
JJECMPOM_01737	CDS	1629				hypothetical protein
JJECMPOM_01738	CDS	1419	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
JJECMPOM_01739	CDS	750	frdB_2	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
JJECMPOM_01740	CDS	2061	mnmC	2.1.1.61		tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
JJECMPOM_01741	CDS	732				hypothetical protein
JJECMPOM_01742	CDS	423	acpP			Acyl carrier protein
JJECMPOM_01743	CDS	504				hypothetical protein
JJECMPOM_01744	CDS	1284				hypothetical protein
JJECMPOM_01745	CDS	492	def	3.5.1.88	COG0242	Peptide deformylase
JJECMPOM_01746	CDS	1815	proS	6.1.1.15	COG0442	Proline--tRNA ligase
JJECMPOM_01747	CDS	519				hypothetical protein
JJECMPOM_01748	CDS	1173	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
JJECMPOM_01749	CDS	993	iolS	1.1.1.-	COG0667	Aldo-keto reductase IolS
JJECMPOM_01750	CDS	1239	rip1	3.4.24.-	COG0750	Zinc metalloprotease Rip1
JJECMPOM_01751	CDS	1242	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
JJECMPOM_01752	CDS	552				hypothetical protein
JJECMPOM_01753	CDS	1296	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
JJECMPOM_01754	CDS	891	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
JJECMPOM_01755	CDS	558	frr		COG0233	Ribosome-recycling factor
JJECMPOM_01756	CDS	744	pyrH	2.7.4.22	COG0528	Uridylate kinase
JJECMPOM_01757	CDS	831	tsf		COG0264	Elongation factor Ts
JJECMPOM_01758	CDS	825	rpsB		COG0052	30S ribosomal protein S2
JJECMPOM_01759	CDS	540				hypothetical protein
JJECMPOM_01760	CDS	1008	xerC		COG0582	Tyrosine recombinase XerC
JJECMPOM_01761	CDS	1155	dprA		COG0758	Putative DNA processing protein DprA
JJECMPOM_01762	CDS	1560	comM		COG0606	Competence protein ComM
JJECMPOM_01763	CDS	480				hypothetical protein
JJECMPOM_01764	CDS	303				putative protein
JJECMPOM_01765	CDS	702	rnhB	3.1.26.4	COG0164	Ribonuclease HII
JJECMPOM_01766	CDS	741	lepB	3.4.21.89	COG0681	Signal peptidase I
JJECMPOM_01767	CDS	348	rplS		COG0335	50S ribosomal protein L19
JJECMPOM_01768	CDS	132				hypothetical protein
JJECMPOM_01769	CDS	1416	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
JJECMPOM_01770	CDS	510	rimM		COG0806	Ribosome maturation factor RimM
JJECMPOM_01771	CDS	240				hypothetical protein
JJECMPOM_01772	CDS	477				hypothetical protein
JJECMPOM_01773	CDS	927	cysQ	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
JJECMPOM_01774	CDS	735	irtA_1	3.6.3.-	COG1132	Iron import ATP-binding/permease protein IrtA
JJECMPOM_01775	CDS	342				hypothetical protein
JJECMPOM_01776	CDS	402				hypothetical protein
JJECMPOM_01777	CDS	471				hypothetical protein
JJECMPOM_01778	CDS	1020				hypothetical protein
JJECMPOM_01779	CDS	1095			COG1228	putative protein
JJECMPOM_01780	CDS	1593	ffh		COG0541	Signal recognition particle protein
JJECMPOM_01781	CDS	1275	ftsY			Signal recognition particle receptor FtsY
JJECMPOM_01782	CDS	321				hypothetical protein
JJECMPOM_01783	CDS	3645	smc_7		COG1196	Chromosome partition protein Smc
JJECMPOM_01784	CDS	459	ndkA	2.7.4.6	COG0105	Nucleoside diphosphate kinase
JJECMPOM_01785	CDS	729	dhaM	2.7.1.121	COG1080	PEP-dependent dihydroxyacetone kinase, phosphoryl donor subunit DhaM
JJECMPOM_01786	CDS	636	dhaL	2.7.1.121	COG2376	PTS-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL
JJECMPOM_01787	CDS	993	dhaK	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK
JJECMPOM_01788	CDS	1680	murE_2	6.3.2.7		UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
JJECMPOM_01789	CDS	3255	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
JJECMPOM_01790	CDS	924				hypothetical protein
JJECMPOM_01791	CDS	750		1.-.-.-	COG4221	putative oxidoreductase
JJECMPOM_01792	CDS	516				hypothetical protein
JJECMPOM_01793	CDS	138				hypothetical protein
JJECMPOM_01794	CDS	318				hypothetical protein
JJECMPOM_01795	CDS	225				hypothetical protein
JJECMPOM_01796	CDS	231				hypothetical protein
JJECMPOM_01797	CDS	228				hypothetical protein
JJECMPOM_01798	CDS	315				hypothetical protein
JJECMPOM_01799	CDS	510				hypothetical protein
JJECMPOM_01800	CDS	432				hypothetical protein
JJECMPOM_01801	CDS	570				hypothetical protein
JJECMPOM_01802	CDS	207				hypothetical protein
JJECMPOM_01803	CDS	5421				hypothetical protein
JJECMPOM_01804	CDS	1359	rutG		COG2233	Putative pyrimidine permease RutG
JJECMPOM_01805	CDS	510				hypothetical protein
JJECMPOM_01806	CDS	753				hypothetical protein
JJECMPOM_01807	CDS	825				hypothetical protein
JJECMPOM_01808	CDS	777	gatD	6.3.5.13		Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit GatD
JJECMPOM_01809	CDS	1461	murT	6.3.5.13		Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT
JJECMPOM_01810	CDS	615				hypothetical protein
JJECMPOM_01811	CDS	1104	cbpA		COG2214	Curved DNA-binding protein
JJECMPOM_01812	CDS	690	grpE			Protein GrpE
JJECMPOM_01813	CDS	129				hypothetical protein
JJECMPOM_01814	CDS	1857	dnaK		COG0443	Chaperone protein DnaK
JJECMPOM_01815	CDS	3843				hypothetical protein
JJECMPOM_01816	CDS	1191	rlmC	2.1.1.189	COG2265	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC
JJECMPOM_01817	tRNA	88				tRNA-Ser(gga)
JJECMPOM_01818	CDS	7302				hypothetical protein
JJECMPOM_01819	CDS	1095				hypothetical protein
JJECMPOM_01820	CDS	1254				hypothetical protein
JJECMPOM_01821	CDS	1239				hypothetical protein
JJECMPOM_01822	CDS	1596				hypothetical protein
JJECMPOM_01823	CDS	1263				hypothetical protein
JJECMPOM_01824	CDS	2613	clpB		COG0542	Chaperone protein ClpB
JJECMPOM_01825	CDS	705				hypothetical protein
JJECMPOM_01826	CDS	807	yfeW	3.4.16.4		Putative D-alanyl-D-alanine carboxypeptidase
JJECMPOM_01827	CDS	795	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
JJECMPOM_01828	CDS	774				hypothetical protein
JJECMPOM_01829	CDS	567	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
JJECMPOM_01830	CDS	822	hdpA	3.1.3.-		Dihydroxyacetone phosphatase
JJECMPOM_01831	CDS	810	trmH	2.1.1.34		tRNA (guanosine(18)-2'-O)-methyltransferase
JJECMPOM_01832	CDS	1026	fba_2	4.1.2.13		Fructose-bisphosphate aldolase
JJECMPOM_01833	CDS	1323				hypothetical protein
JJECMPOM_01834	CDS	810				hypothetical protein
JJECMPOM_01835	CDS	1542				hypothetical protein
JJECMPOM_01836	CDS	2511				hypothetical protein
JJECMPOM_01837	CDS	1926				hypothetical protein
JJECMPOM_01838	CDS	2157				hypothetical protein
JJECMPOM_01839	CDS	1671				hypothetical protein
JJECMPOM_01840	CDS	513				hypothetical protein
JJECMPOM_01841	CDS	2199				hypothetical protein
JJECMPOM_01842	CDS	1275				hypothetical protein
JJECMPOM_01843	CDS	282		3.1.-.-	COG1343	CRISPR-associated endoribonuclease Cas2 3
JJECMPOM_01844	CDS	1326	cas1	3.1.-.-		CRISPR-associated endonuclease Cas1
JJECMPOM_01845	CDS	843				hypothetical protein
	repeat_region	469				
JJECMPOM_01846	CDS	264				hypothetical protein
JJECMPOM_01847	CDS	246				hypothetical protein
	repeat_region	709				
JJECMPOM_01848	CDS	1788	irtB	3.6.3.-	COG1132	Iron import ATP-binding/permease protein IrtB
JJECMPOM_01849	CDS	1950	irtA_2	3.6.3.-	COG1132	Iron import ATP-binding/permease protein IrtA
JJECMPOM_01850	CDS	897	ecfT			Energy-coupling factor transporter transmembrane protein EcfT
JJECMPOM_01851	CDS	1956	btuD_13	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JJECMPOM_01852	CDS	606				hypothetical protein
JJECMPOM_01853	CDS	753	ugpQ_1	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
JJECMPOM_01854	CDS	1323				hypothetical protein
JJECMPOM_01855	CDS	1125	msiK	7.5.2.-	COG3839	Diacetylchitobiose uptake system ATP-binding protein MsiK
JJECMPOM_01856	CDS	1860	pknD_5	2.7.11.1		Serine/threonine-protein kinase PknD
JJECMPOM_01857	CDS	825				hypothetical protein
JJECMPOM_01858	CDS	939				hypothetical protein
JJECMPOM_01859	CDS	1203				hypothetical protein
JJECMPOM_01860	tRNA	74				tRNA-Thr(tgt)
JJECMPOM_01861	CDS	2373				hypothetical protein
JJECMPOM_01862	CDS	927				hypothetical protein
JJECMPOM_01863	CDS	600				hypothetical protein
JJECMPOM_01864	CDS	240				hypothetical protein
JJECMPOM_01865	CDS	837				hypothetical protein
JJECMPOM_01866	CDS	945	btuD_14	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JJECMPOM_01867	CDS	2466	clpC1		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpC1
JJECMPOM_01868	CDS	1035				hypothetical protein
JJECMPOM_01869	CDS	1194				hypothetical protein
JJECMPOM_01870	CDS	96				hypothetical protein
JJECMPOM_01871	CDS	1488	sad	1.2.1.16		Succinate-semialdehyde dehydrogenase
JJECMPOM_01872	CDS	1470				hypothetical protein
JJECMPOM_01873	CDS	1533	amnC	1.2.1.32		2-aminomuconic 6-semialdehyde dehydrogenase
JJECMPOM_01874	CDS	1068				hypothetical protein
JJECMPOM_01875	CDS	1407	abaF			Fosfomycin resistance protein AbaF
JJECMPOM_01876	CDS	663				hypothetical protein
